,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,MBB,MSN,MWG,PLX,POW,REE,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VNM,VPB,VRE,Gold
2022-01-13,15.65,73.82,31.92,47.35,21.58,46.75,70.53,33.2,12.56,26.74,13.39,119.83,65.25,47.57,13.99,35.19,59.78,12.06,23.79,29.52,34.3,23.86,19.69,46.07,79.87,18.33,49.4,66.39,20.69,33.8,41337596.49169922
2022-01-14,15.5,72.02,32.1,47.52,21.76,46.34,70.86,33.39,12.48,26.48,13.36,119.83,64.53,48.28,14.65,35.34,60.13,12.2,23.85,29.43,35.0,23.5,19.58,46.91,79.87,18.05,49.45,67.67,20.45,34.4,41252715.0
2022-01-17,15.36,67.0,31.66,46.21,21.49,45.17,70.26,31.1,11.82,25.59,13.3,117.52,62.6,47.05,13.66,34.07,59.38,11.93,23.73,27.38,32.6,22.96,18.78,48.49,76.86,17.31,48.5,66.23,19.4,32.0,41252715.0
2022-01-18,15.39,64.44,32.57,45.24,21.21,44.72,71.87,29.09,12.05,25.19,13.48,117.6,62.65,47.4,12.74,34.07,59.78,11.17,23.51,25.56,33.9,23.03,18.17,49.28,74.82,17.07,47.95,66.63,19.51,32.4,41175457.109375
2022-01-19,15.48,68.9,31.66,45.51,20.75,44.82,71.87,29.74,11.8,24.91,13.34,122.07,64.29,47.49,13.28,34.39,59.38,10.49,23.51,27.32,32.9,23.08,18.36,48.83,75.4,17.15,47.9,66.63,19.66,33.25,41930524.44458008
2022-01-20,15.46,71.83,33.88,45.86,21.55,45.07,72.94,30.4,11.78,25.19,13.61,123.47,64.53,47.49,14.07,34.6,59.38,11.11,24.13,27.62,33.8,23.08,18.5,48.99,76.37,17.31,47.5,66.31,19.92,33.6,41824750.0
2022-01-21,15.69,71.36,34.35,46.03,21.82,44.77,72.14,30.3,11.91,24.79,14.33,124.96,64.14,48.1,13.78,34.92,58.59,11.17,24.13,26.92,34.6,23.53,18.69,50.18,77.15,17.74,47.75,65.99,20.13,33.1,41481112.10571289
2022-01-24,16.11,68.23,34.02,44.8,21.88,43.29,71.94,28.2,11.82,23.3,14.47,118.34,62.56,47.66,12.83,33.53,57.4,11.17,24.1,25.05,33.3,23.76,17.64,52.31,74.04,17.35,47.5,64.71,19.63,31.0,41668461.39526367
2022-01-25,16.35,72.97,35.54,45.24,22.71,43.9,73.55,29.23,12.25,24.76,14.69,126.62,63.09,47.75,13.7,34.23,57.4,11.6,24.56,25.86,34.7,24.52,18.57,53.89,78.7,18.01,48.0,63.28,20.48,33.15,42009971.392822266
2022-01-26,16.63,73.16,34.89,46.47,23.11,43.65,75.36,28.99,12.52,24.88,15.01,121.65,63.52,50.03,13.49,34.55,56.89,12.03,24.34,25.65,35.55,24.75,18.31,53.16,78.9,18.53,48.2,63.68,21.07,33.9,41410637.552490234
2022-01-27,16.37,73.35,34.53,47.17,22.65,43.6,75.09,28.71,12.56,24.13,14.87,117.52,63.33,50.03,13.57,35.88,58.9,11.87,23.97,26.23,35.4,24.52,18.78,51.19,78.7,18.41,48.25,66.39,20.8,34.2,40582380.10498047
2022-01-28,16.21,75.06,34.78,47.7,22.65,45.43,73.21,29.18,12.6,24.16,15.19,118.34,63.81,49.24,13.9,36.73,58.86,12.2,24.16,27.22,35.55,24.94,19.6,50.06,78.02,18.7,48.5,66.39,21.51,34.95,40392287.552490234
2022-01-31,16.21,75.06,34.78,47.7,22.65,45.43,73.21,29.18,12.6,24.16,15.19,118.34,63.81,49.24,13.9,36.73,58.86,12.2,24.16,27.22,35.55,24.94,19.6,50.06,78.02,18.7,48.5,66.39,21.51,34.95,40647775.0
2022-02-01,16.21,75.06,34.78,47.7,22.65,45.43,73.21,29.18,12.6,24.16,15.19,118.34,63.81,49.24,13.9,36.73,58.86,12.2,24.16,27.22,35.55,24.94,19.6,50.06,78.02,18.7,48.5,66.39,21.51,34.95,40767794.60571289
2022-02-02,16.21,75.06,34.78,47.7,22.65,45.43,73.21,29.18,12.6,24.16,15.19,118.34,63.81,49.24,13.9,36.73,58.86,12.2,24.16,27.22,35.55,24.94,19.6,50.06,78.02,18.7,48.5,66.39,21.51,34.95,40969332.89428711
2022-02-03,16.21,75.06,34.78,47.7,22.65,45.43,73.21,29.18,12.6,24.16,15.19,118.34,63.81,49.24,13.9,36.73,58.86,12.2,24.16,27.22,35.55,24.94,19.6,50.06,78.02,18.7,48.5,66.39,21.51,34.95,40828935.0
2022-02-04,16.21,75.06,34.78,47.7,22.65,45.43,73.21,29.18,12.6,24.16,15.19,118.34,63.81,49.24,13.9,36.73,58.86,12.2,24.16,27.22,35.55,24.94,19.6,50.06,78.02,18.7,48.5,66.39,21.51,34.95,40910456.447143555
2022-02-07,16.28,75.53,34.38,48.66,22.28,45.43,77.04,30.12,12.68,24.65,15.23,122.4,64.48,51.52,14.77,36.52,60.21,12.52,24.16,27.71,35.6,24.94,19.48,51.98,79.87,18.62,45.6,66.71,21.3,35.5,41227486.447143555
2022-02-08,16.77,76.76,34.35,48.57,22.41,45.98,76.57,30.86,12.8,26.08,15.23,120.41,65.64,51.61,14.81,36.94,61.28,12.58,23.48,27.59,35.85,25.41,19.62,51.75,78.9,18.88,43.65,65.51,21.89,35.5,41399888.44665527
2022-02-09,16.7,76.57,35.11,49.01,22.32,46.04,73.88,30.96,12.88,27.08,15.01,121.32,65.97,52.14,14.73,37.1,60.88,13.06,23.6,27.62,35.05,25.32,19.39,51.08,79.19,18.84,42.85,66.15,21.77,35.9,41686566.89086914
2022-02-10,16.68,76.57,35.11,48.57,22.56,46.7,75.23,31.42,12.84,26.91,15.21,123.81,65.64,53.1,15.35,36.3,62.15,12.79,23.73,27.25,34.75,25.32,19.25,51.36,77.83,18.72,42.0,66.07,21.54,36.0,41645014.892578125
2022-02-11,16.75,74.96,34.75,48.31,22.59,46.49,74.56,31.75,12.72,27.0,15.3,123.97,65.16,52.14,15.14,36.36,63.18,12.79,23.51,27.25,35.3,25.37,20.02,50.63,77.44,18.76,40.85,65.51,21.48,34.6,41749345.107421875
2022-02-14,15.95,74.77,32.46,47.52,21.24,46.19,77.91,31.14,11.91,26.45,14.42,125.46,63.57,52.84,14.65,35.93,66.47,11.93,22.5,26.35,32.85,24.33,18.69,48.38,75.88,18.05,40.9,64.79,20.54,33.0,42375580.0
2022-02-15,16.19,77.71,33.51,48.05,21.46,46.24,78.85,31.19,12.03,26.34,14.74,132.83,64.19,51.79,14.98,36.36,67.3,12.22,22.87,26.71,33.5,24.47,19.04,48.94,77.73,18.17,41.85,64.87,21.1,34.0,42150331.10961914
2022-02-16,16.04,77.52,32.75,50.33,21.27,46.34,76.91,31.56,11.93,26.34,14.72,130.84,64.0,51.79,15.06,38.49,66.66,12.25,22.62,27.13,33.6,24.38,18.87,48.94,77.73,17.94,41.45,64.24,20.92,34.3,42547048.889160156
2022-02-17,16.09,80.08,33.37,49.89,21.42,47.1,79.73,31.8,12.13,26.62,14.96,134.9,64.77,52.66,15.39,38.06,67.5,12.2,22.31,27.19,33.9,24.66,19.23,49.22,78.51,18.41,41.55,64.56,21.3,34.45,43240923.889160156
2022-02-18,15.88,79.32,32.42,50.24,21.24,46.8,78.59,31.42,12.03,26.94,14.72,135.14,64.53,52.49,15.35,38.59,67.06,12.09,22.25,27.32,33.35,24.38,19.06,49.05,77.44,18.43,41.1,64.4,21.07,33.6,43259600.443725586
2022-02-21,16.14,78.09,32.82,50.15,21.12,47.46,77.78,32.36,12.07,26.71,14.72,132.66,64.48,52.58,15.23,38.54,67.14,12.09,22.31,27.8,33.2,24.33,19.11,49.16,77.73,18.33,41.8,64.71,21.07,34.1,43259600.443725586
2022-02-22,16.28,77.42,33.37,49.36,21.24,47.15,78.25,32.03,12.05,26.57,15.5,130.34,66.31,54.42,14.73,38.11,66.66,11.95,22.13,27.19,33.7,24.28,19.39,48.83,77.05,18.29,41.0,63.92,20.86,34.5,43459079.443359375
2022-02-23,16.23,78.84,33.08,50.5,21.39,47.2,78.59,32.03,12.09,26.74,15.48,130.1,66.36,54.86,15.02,39.66,67.22,11.98,22.4,27.38,33.6,24.42,19.9,48.88,77.15,18.45,41.25,63.92,21.07,34.9,43558396.88598633
2022-02-24,16.16,78.56,32.35,51.73,20.78,46.7,79.93,31.52,11.74,26.34,15.32,132.0,65.88,55.65,14.69,39.12,67.18,11.76,22.25,26.95,32.9,23.86,19.27,47.98,76.37,18.43,40.05,62.8,21.65,34.0,43940406.94274902
2022-02-25,16.11,77.8,32.32,51.73,20.78,46.85,78.72,31.8,11.93,26.28,15.37,130.76,66.26,54.77,14.77,39.39,67.14,11.82,22.31,27.62,33.0,23.95,19.6,47.87,76.08,18.64,39.55,63.04,22.42,34.0,43087660.0
2022-02-28,15.9,74.86,31.7,51.82,20.35,47.36,79.26,31.94,11.74,27.02,15.5,129.1,65.49,54.68,14.36,40.24,67.22,11.74,21.76,27.62,32.85,23.81,19.74,47.53,75.3,18.45,38.5,62.64,22.3,33.5,43344308.557128906
2022-03-01,15.88,72.88,31.99,52.43,20.44,47.41,79.06,33.39,11.64,26.85,15.32,129.52,65.49,53.8,14.44,39.76,66.5,11.65,22.68,27.8,32.65,23.76,20.0,47.81,75.79,18.49,39.6,63.28,22.15,33.5,44296432.556762695
2022-03-02,15.43,74.39,30.79,51.73,19.64,47.25,80.06,33.11,11.15,26.85,14.65,129.93,64.77,53.98,14.44,39.39,67.5,11.38,23.23,27.07,31.25,23.24,19.37,47.81,75.3,18.01,39.45,62.72,21.42,32.8,43825334.057006836
2022-03-03,15.69,75.81,31.05,51.73,20.01,47.41,81.07,33.95,11.52,28.69,14.92,131.67,65.73,55.12,14.23,40.3,66.74,11.44,23.27,27.5,31.85,23.45,19.39,48.09,75.79,18.09,39.5,62.64,21.98,32.7,44181696.55761719
2022-03-04,16.09,74.77,31.41,52.34,20.1,47.46,79.26,33.67,11.42,28.51,14.83,133.49,65.4,53.63,14.32,39.87,63.91,11.57,23.36,28.16,32.0,23.6,19.04,47.76,75.69,18.01,39.5,62.24,22.36,33.75,44873057.94250488
2022-03-07,15.6,72.59,30.65,51.64,19.74,47.61,83.69,34.37,11.17,29.26,14.51,130.92,64.63,55.56,14.11,39.28,61.75,11.41,23.23,28.28,31.5,23.27,18.22,47.76,74.04,17.66,39.25,61.36,22.12,32.9,45520737.55737305
2022-03-08,15.29,70.89,30.18,51.2,19.68,48.12,81.07,33.95,11.15,28.31,13.97,131.42,64.63,53.8,14.23,38.59,62.15,11.36,23.17,28.4,30.85,23.15,18.13,45.84,72.48,17.54,38.95,60.8,21.71,32.5,46606083.94226074
2022-03-09,15.34,67.76,29.38,49.45,19.64,48.47,82.08,33.67,11.01,28.54,13.86,128.69,64.43,55.3,13.86,37.85,61.91,11.38,23.05,28.16,31.1,23.19,18.13,46.69,71.9,17.5,39.0,60.0,21.63,31.6,45367886.05773926
2022-03-10,15.43,69.56,29.7,50.33,19.71,48.02,79.59,33.25,10.99,28.14,13.99,124.14,64.29,53.8,13.74,38.17,62.71,11.41,23.05,28.16,31.55,23.27,18.22,46.97,73.07,17.46,39.55,61.6,21.57,32.0,45626612.94250488
2022-03-11,15.34,68.61,30.36,49.98,19.8,47.3,75.83,32.27,11.13,27.25,14.17,117.93,64.05,50.91,13.37,38.43,61.51,11.41,23.05,27.19,32.05,23.1,18.06,47.14,72.87,17.19,39.5,62.32,21.36,31.85,45274953.385009766
2022-03-14,15.34,67.0,29.96,48.31,19.58,46.59,71.2,31.19,11.05,26.22,14.26,112.63,63.42,49.07,12.95,38.8,61.51,11.84,22.99,26.11,32.5,22.91,18.31,47.36,72.39,16.91,39.15,61.68,21.13,32.0,44821930.24157715
2022-03-15,15.39,68.7,30.54,48.31,19.61,46.19,72.54,31.66,11.09,26.42,14.24,116.77,63.28,49.15,13.57,38.33,60.43,11.76,23.05,26.17,32.7,22.96,18.64,45.62,72.39,17.01,39.15,61.68,21.65,31.75,44143365.0
2022-03-16,15.39,70.13,30.18,49.28,19.64,46.49,73.35,31.52,11.07,26.45,14.47,116.27,63.28,49.33,13.49,37.9,61.51,11.79,23.17,26.47,32.9,23.17,18.57,46.41,72.1,17.33,39.05,61.76,21.6,31.75,43655040.0
2022-03-17,15.39,70.13,31.55,49.28,20.07,46.7,71.2,31.61,11.21,26.31,14.54,114.21,62.99,48.98,13.49,38.22,61.51,11.98,23.23,26.47,32.8,23.15,18.5,46.69,71.9,17.38,39.2,61.04,21.39,32.25,44433305.341430664
2022-03-18,15.39,72.02,31.84,49.19,20.14,48.27,73.15,31.8,11.25,26.62,14.47,113.13,63.37,49.07,13.32,38.22,60.51,11.74,23.27,26.47,33.1,23.24,18.45,47.36,72.48,17.42,39.4,60.72,21.27,33.0,44088291.88354492
2022-03-21,15.46,72.88,31.77,51.29,20.17,48.37,76.57,32.36,11.54,26.82,14.51,120.0,64.96,49.15,13.41,38.33,60.79,12.01,23.27,26.77,33.1,23.36,18.64,47.76,75.3,17.62,40.5,62.0,21.6,33.2,44087795.44189453
2022-03-22,15.62,71.83,31.55,51.29,20.26,48.93,77.24,32.41,11.54,26.85,14.63,122.9,65.11,49.86,13.66,39.44,61.51,11.95,23.54,26.8,34.05,23.57,18.92,47.76,75.79,17.74,41.1,61.44,21.63,33.2,43907200.88378906
2022-03-23,15.58,71.74,31.48,51.73,20.17,48.98,75.43,33.11,11.42,26.8,14.49,121.65,65.01,49.15,13.99,39.66,62.91,11.9,23.48,26.71,34.0,23.43,18.71,47.76,75.01,17.7,40.7,60.8,21.51,32.85,44290041.44165039
2022-03-24,15.43,70.69,31.26,51.55,19.98,48.72,75.43,32.64,11.46,26.57,14.44,121.32,64.53,49.15,13.9,42.42,63.03,11.93,23.42,26.47,33.65,23.29,18.73,46.97,73.55,17.58,40.5,60.4,21.33,32.8,44865714.64160156
2022-03-25,15.34,70.03,31.52,51.29,19.77,48.57,74.35,32.45,11.4,26.57,14.33,121.16,66.89,49.15,13.74,42.05,62.91,11.93,23.42,26.26,33.65,23.27,18.64,46.41,73.75,17.5,40.5,60.08,21.57,32.7,44681453.31665039
2022-03-28,15.18,68.7,30.18,51.29,19.52,49.79,74.22,31.66,11.17,26.28,14.2,120.5,69.35,49.15,13.28,42.53,62.95,11.6,23.14,25.53,31.85,23.05,18.43,46.35,72.78,17.29,40.25,58.64,21.27,32.0,44341195.04187012
2022-03-29,15.18,68.23,30.76,53.83,19.64,53.24,75.16,32.27,11.23,26.25,14.42,119.17,70.55,49.5,13.45,42.85,63.11,11.74,22.44,25.77,32.3,23.1,18.83,46.07,74.33,17.66,40.4,60.32,21.36,32.55,43708320.0
2022-03-30,15.29,68.23,31.59,54.1,19.68,53.8,73.95,31.66,11.54,26.05,14.72,119.17,69.54,48.28,13.2,43.33,63.07,11.79,23.39,25.56,32.25,23.22,18.69,46.13,73.65,18.49,40.55,60.88,21.6,32.5,44209477.5
2022-03-31,15.5,69.56,31.55,53.92,19.92,54.31,72.74,31.8,11.56,25.82,14.85,117.68,70.21,48.45,13.12,43.49,63.51,11.6,23.39,25.38,31.7,23.41,18.76,46.18,73.65,18.51,40.6,64.63,21.83,33.45,44547015.68408203
2022-04-01,15.67,68.7,32.17,55.59,20.29,56.34,73.68,32.31,12.01,26.17,15.01,121.24,75.12,48.36,13.24,44.77,66.03,11.98,23.66,25.92,32.2,23.76,19.27,46.58,74.04,18.84,41.05,65.27,22.65,34.05,43828405.24243164
2022-04-04,15.72,69.94,32.1,55.76,20.17,55.48,75.5,34.14,11.86,26.25,14.87,124.14,74.64,49.33,13.41,43.92,66.5,11.76,23.7,27.19,32.2,23.45,19.27,46.46,74.14,18.8,41.35,65.67,22.89,34.05,44057139.28491211
2022-04-05,15.48,70.41,31.41,55.94,19.86,55.32,76.77,34.04,11.72,26.39,14.72,125.46,74.74,49.24,13.53,43.65,66.39,11.55,23.63,26.77,31.8,23.17,19.06,46.69,74.23,18.43,41.15,64.24,22.48,33.65,43930573.95776367
2022-04-06,15.58,70.6,31.55,57.17,20.01,57.35,76.37,34.6,11.82,27.05,15.03,127.28,76.47,49.15,13.57,45.09,67.7,11.57,23.63,26.95,32.35,23.57,19.23,47.59,74.14,18.64,40.25,63.36,23.44,33.6,43879563.75842285
2022-04-07,15.76,68.8,31.23,56.46,19.98,57.51,75.77,33.95,11.78,26.65,15.19,124.96,74.64,49.68,13.78,43.12,66.5,11.19,23.45,26.62,31.9,23.29,19.16,46.69,72.87,18.37,39.75,62.72,23.36,32.65,44218271.916503906
2022-04-08,15.88,70.13,30.39,55.68,19.68,55.07,74.02,32.59,11.52,26.57,14.96,122.9,72.24,49.33,13.41,43.54,65.59,10.84,23.23,25.98,31.0,23.08,18.78,46.69,72.97,17.7,40.85,61.76,22.77,32.2,44383033.841918945
2022-04-11,15.88,70.13,30.39,55.68,19.68,55.07,74.02,32.59,11.52,26.57,14.96,122.9,72.24,49.33,13.41,43.54,65.59,10.84,23.23,25.98,31.0,23.08,18.78,46.69,72.97,17.7,40.85,61.76,22.77,32.2,44446699.11621094
2022-04-12,15.69,70.13,29.34,52.61,19.03,55.73,73.15,30.86,11.34,25.82,14.54,124.48,73.54,47.92,12.91,42.11,65.23,10.3,23.36,25.26,30.8,22.68,17.78,46.35,70.93,17.38,40.65,61.36,22.89,31.1,45082205.44189453
2022-04-13,15.79,71.83,29.67,55.5,19.34,58.42,73.95,32.27,11.42,25.88,14.69,125.97,75.22,48.01,12.99,43.17,65.31,10.62,23.39,25.71,31.35,22.68,18.69,46.35,71.03,17.7,41.1,61.68,22.89,31.85,45341128.0
2022-04-14,15.86,72.78,29.38,54.8,19.15,59.18,74.96,32.31,11.13,25.71,14.56,124.78,76.81,48.01,12.87,43.65,66.67,10.65,23.45,25.38,30.8,22.34,18.24,45.56,70.25,17.6,40.85,60.96,23.18,31.85,45107988.85876465
2022-04-15,15.74,74.86,28.51,58.57,19.03,58.37,77.31,33.67,10.72,25.31,14.15,124.09,77.15,48.01,12.17,46.31,67.34,10.54,23.36,24.17,30.1,21.54,17.45,45.11,69.08,17.23,40.35,61.12,22.59,31.5,45107988.85876465
2022-04-18,15.39,75.62,27.53,58.57,17.92,58.62,77.44,34.42,10.6,24.42,13.66,123.09,77.15,46.43,12.0,47.16,67.9,10.54,23.2,22.66,29.0,21.19,17.71,43.71,67.82,16.99,39.75,61.52,21.51,31.35,45406427.65905762
2022-04-19,14.85,75.72,27.53,57.6,17.65,56.85,76.5,32.73,10.56,24.79,13.21,119.62,75.12,44.76,11.17,45.55,67.46,9.84,23.14,21.15,27.5,20.64,16.91,43.71,66.95,16.72,39.4,60.72,21.01,30.85,44765971.88232422
2022-04-20,14.97,72.5,27.53,56.11,17.62,56.85,71.6,30.44,10.5,24.73,13.3,123.39,75.12,45.03,10.8,43.07,68.7,9.16,23.2,21.27,27.55,20.34,16.59,44.1,64.9,16.26,39.65,60.4,20.66,30.65,44815047.62084961
2022-04-21,14.78,69.18,27.93,58.31,17.8,56.85,70.53,28.53,10.15,24.82,13.52,122.1,74.88,44.15,11.01,43.5,67.78,8.78,23.33,21.78,27.65,20.6,16.26,44.1,62.18,16.52,38.75,59.92,20.83,30.5,44658794.3605957
2022-04-22,15.15,71.55,27.93,55.24,18.05,56.39,75.43,27.59,10.26,25.08,13.52,122.4,75.03,43.97,11.05,41.24,68.02,8.89,23.2,21.78,28.8,20.83,16.45,46.24,62.86,16.72,38.85,60.64,21.6,30.9,44339622.0
2022-04-25,14.31,72.5,26.0,51.38,16.79,52.48,70.19,25.67,9.6,23.33,12.66,115.15,69.78,40.9,10.3,38.39,63.27,8.37,21.82,20.27,26.8,19.39,16.12,46.01,61.21,15.71,38.1,58.72,20.1,29.05,43477336.87866211
2022-04-26,14.5,74.2,26.77,54.27,16.97,52.94,73.21,26.65,9.99,23.59,13.23,115.15,71.66,41.96,10.76,39.79,67.5,8.56,22.4,20.85,27.4,19.6,16.33,45.28,63.16,16.17,39.0,60.64,21.36,31.05,43699876.7611084
2022-04-27,14.5,74.11,26.98,53.92,17.37,52.28,74.56,27.22,10.19,24.33,13.39,118.13,70.89,42.39,10.72,39.84,67.5,8.78,22.77,20.79,28.2,19.65,16.26,45.84,63.16,16.44,39.0,59.92,21.1,30.5,43319123.560791016
2022-04-28,14.54,78.66,26.62,52.61,17.31,53.55,72.34,26.89,10.28,24.68,13.27,115.65,69.83,41.96,10.59,42.59,65.91,8.78,22.9,20.24,27.7,19.98,15.7,45.84,62.67,16.28,38.95,59.36,21.42,29.85,43373994.37866211
2022-04-29,15.34,81.4,27.02,54.45,17.04,53.29,71.2,26.98,10.32,24.79,13.43,115.15,71.85,42.13,10.88,44.36,64.75,8.84,22.59,20.27,27.7,20.79,15.7,45.51,63.16,16.91,40.0,59.28,21.54,30.9,43829891.92089844
2022-05-02,15.34,81.4,27.02,54.45,17.04,53.29,71.2,26.98,10.32,24.79,13.43,115.15,71.85,42.13,10.88,44.36,64.75,8.84,22.59,20.27,27.7,20.79,15.7,45.51,63.16,16.91,40.0,59.28,21.54,30.9,42750652.721191406
2022-05-03,15.34,81.4,27.02,54.45,17.04,53.29,71.2,26.98,10.32,24.79,13.43,115.15,71.85,42.13,10.88,44.36,64.75,8.84,22.59,20.27,27.7,20.79,15.7,45.51,63.16,16.91,40.0,59.28,21.54,30.9,42911386.721191406
2022-05-04,14.9,79.6,27.02,55.24,16.58,53.04,72.54,26.23,10.11,24.05,13.03,112.27,71.99,42.7,11.63,44.69,65.31,9.05,22.28,19.34,26.75,19.84,14.95,44.94,62.67,15.89,39.85,57.92,21.01,29.95,42870054.0
2022-05-05,14.87,81.5,27.71,56.11,17.13,53.14,73.48,26.37,10.26,24.08,13.07,118.13,71.95,41.78,11.71,44.26,67.66,8.94,22.25,18.73,26.9,20.12,15.98,45.56,66.85,16.44,40.0,57.6,20.86,30.3,43038284.0
2022-05-06,14.54,76.29,26.84,55.94,16.58,50.86,73.75,25.06,9.81,23.93,12.62,116.15,70.6,40.2,11.5,46.3,66.9,8.4,21.7,17.43,25.5,19.6,15.7,44.66,66.75,15.97,39.9,56.09,20.04,29.6,43182944.87915039
2022-05-09,14.36,70.98,24.99,52.08,15.44,47.71,70.46,23.33,9.38,22.87,11.81,114.06,65.69,37.39,10.72,43.61,63.95,7.86,21.21,16.23,23.75,18.23,14.76,43.82,66.07,15.34,39.55,55.93,18.66,28.2,42629729.939575195
2022-05-10,14.45,75.91,25.97,52.61,15.47,49.94,72.54,23.15,9.81,23.53,12.19,115.25,67.47,37.48,11.01,46.62,65.87,7.97,22.13,16.86,23.9,18.28,15.56,45.0,67.92,15.1,40.2,56.41,19.54,28.1,42225705.560302734
2022-05-11,14.82,80.27,26.19,51.29,16.39,51.72,73.15,23.01,9.89,23.27,12.39,111.08,67.9,36.43,10.92,49.85,65.31,7.94,22.13,16.74,23.55,18.42,15.63,45.0,68.5,15.52,40.25,55.53,19.6,28.9,42500496.03991699
2022-05-12,13.84,74.68,24.37,47.78,15.35,48.52,70.93,21.42,9.36,21.9,11.56,103.34,64.72,33.88,10.18,46.84,65.87,7.43,21.51,15.59,21.95,17.15,14.76,43.31,66.95,14.43,39.5,53.13,18.25,26.9,42038591.12548828
2022-05-13,12.9,69.46,23.07,44.45,14.67,47.51,67.17,19.92,9.05,20.55,10.86,96.19,60.24,32.78,9.48,43.61,64.99,6.94,21.3,15.59,20.45,15.97,14.02,41.06,66.07,13.43,39.0,52.81,17.02,25.3,41743710.96386719
2022-05-16,12.95,64.63,23.36,42.0,15.07,47.3,63.81,20.44,9.17,20.78,11.09,89.54,59.23,34.32,9.6,40.59,63.03,6.59,21.39,16.5,19.05,15.4,14.48,41.74,63.93,13.56,38.5,52.57,17.02,26.25,41866461.0
2022-05-17,13.72,66.34,24.99,44.89,16.11,50.6,67.77,21.84,9.79,21.87,11.85,95.79,63.37,36.69,10.26,43.38,66.11,7.05,21.39,17.62,20.35,16.46,15.42,42.75,65.0,14.12,39.0,55.93,18.19,27.4,41991327.87231445
2022-05-18,13.58,70.98,25.32,44.45,16.33,49.59,70.53,21.84,9.79,21.87,12.01,102.45,64.29,36.34,10.47,45.17,64.51,7.53,21.39,17.31,21.75,17.03,15.04,42.41,65.0,14.12,39.0,56.17,18.16,27.4,41983608.564453125
2022-05-19,13.42,71.83,25.13,43.93,16.02,49.23,71.06,21.46,9.91,21.7,12.06,109.59,64.05,35.55,10.59,47.34,65.07,7.83,21.27,17.22,21.75,16.91,14.55,42.75,65.1,13.69,38.95,55.13,17.87,27.4,42603525.670166016
2022-05-20,13.63,72.02,25.03,44.01,15.9,49.49,70.19,22.17,9.93,21.56,12.17,107.01,64.53,35.55,10.59,47.15,62.51,8.0,21.42,17.19,21.6,16.86,14.67,42.36,64.9,13.72,38.9,54.41,17.96,27.35,42619253.12988281
2022-05-23,13.35,67.38,24.19,44.54,15.35,48.98,69.52,22.17,9.87,21.04,11.85,103.74,62.99,35.33,10.55,45.48,61.55,7.86,21.21,16.01,20.35,16.46,14.02,41.85,64.81,13.16,38.7,52.97,17.19,27.35,42795049.130859375
2022-05-24,13.51,70.13,24.48,44.63,15.96,49.84,71.06,22.59,10.03,19.98,12.1,108.2,64.05,35.11,10.63,46.41,61.51,7.81,20.93,16.98,21.75,16.65,14.44,42.53,65.0,13.53,38.8,55.05,17.61,28.1,43214366.43432617
2022-05-25,14.07,70.69,25.32,46.29,16.51,53.29,72.81,23.71,10.46,19.72,12.64,109.69,66.94,36.34,11.09,49.63,61.51,8.24,20.93,17.4,22.75,17.24,14.9,43.31,65.97,13.98,38.85,57.44,18.49,29.45,42850300.86669922
2022-05-26,14.24,70.51,25.46,46.91,16.39,53.6,72.27,23.71,10.42,20.04,12.46,107.81,66.94,37.35,10.88,51.86,61.11,8.19,21.05,17.8,22.4,17.34,14.76,43.14,66.75,13.9,38.85,56.97,18.22,29.6,42841206.56616211
2022-05-27,14.92,69.65,25.61,47.0,16.58,56.74,73.88,23.85,10.52,20.3,12.62,109.2,70.65,37.39,11.05,55.45,61.51,8.24,21.27,18.07,22.25,17.69,15.09,43.54,67.72,14.25,39.0,58.32,18.25,29.8,42959417.63305664
2022-05-30,14.99,69.18,25.93,46.91,16.76,56.49,73.88,23.8,10.54,20.3,12.66,109.2,69.92,38.09,11.13,58.6,61.27,8.21,21.08,18.07,22.8,17.83,15.42,43.88,68.5,14.43,39.25,57.92,18.54,29.95,42959417.63305664
2022-05-31,14.8,69.27,25.61,46.12,17.13,55.78,79.06,23.57,10.64,19.87,12.51,111.58,69.78,38.62,11.21,56.0,61.31,8.02,20.78,17.92,22.35,17.55,15.11,44.38,69.6,14.22,39.4,57.28,18.19,30.15,42706414.068359375
2022-06-01,14.59,69.46,25.5,46.38,17.04,56.74,81.27,23.52,10.66,19.67,12.44,114.16,70.07,39.06,11.54,59.1,61.15,8.05,20.59,17.86,22.25,17.41,14.95,45.28,70.3,14.06,39.65,57.44,18.1,30.05,42736911.63208008
2022-06-02,14.85,68.33,25.17,47.43,17.04,56.59,79.86,24.13,10.6,18.98,12.26,113.46,71.13,38.18,11.21,57.18,61.11,7.91,20.78,17.52,21.55,17.2,14.95,44.44,69.5,13.96,39.45,56.81,17.75,29.95,43295334.0
2022-06-03,14.82,67.76,24.92,47.52,16.82,57.86,83.42,23.38,10.36,19.12,12.35,111.98,73.78,38.18,11.17,57.55,61.99,7.83,20.78,17.68,21.15,17.22,14.88,43.59,69.4,13.85,39.4,56.17,18.05,29.95,42800362.76623535
2022-06-06,14.82,65.67,24.81,47.43,16.7,57.35,87.25,23.52,10.32,19.07,12.28,116.15,74.5,39.41,11.42,56.81,63.31,7.62,20.75,17.52,20.5,17.03,14.34,44.83,69.3,13.88,39.25,56.57,17.96,29.95,42645529.267822266
